PoseNum_ClusterNum     ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose383_Cluster68/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -466.4103       -97.9714         0.0000         0.0000         0.0000           -564.3816         0.0000      -564.3816      -564.3816         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose208_Cluster81/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -509.3437       -94.4063         0.0000         0.0000         0.0000           -603.7500         0.0000      -603.7500      -603.7500         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose93_Cluster62/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -748.2912      -115.6355         0.0000         0.0000         0.0000           -863.9267         0.0000      -863.9267      -863.9267         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose211_Cluster13/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -508.9125       -59.1451         0.0000         0.0000         0.0000           -568.0576         0.0000      -568.0576      -568.0576         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose8_Cluster9/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -634.2381       -90.5371         0.0000         0.0000         0.0000           -724.7752         0.0000      -724.7752      -724.7752         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose465_Cluster97/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -430.8335       -68.1612         0.0000         0.0000         0.0000           -498.9947         0.0000      -498.9947      -498.9947         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose219_Cluster83/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -717.2100      -101.7101         0.0000         0.0000         0.0000           -818.9201         0.0000      -818.9201      -818.9201         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose349_Cluster91/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -861.9724       -93.2547         0.0000         0.0000         0.0000           -955.2271         0.0000      -955.2271      -955.2271         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose248_Cluster21/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -769.6734       -92.7448         0.0000         0.0000         0.0000           -862.4182         0.0000      -862.4182      -862.4182         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose482_Cluster19/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -653.2675      -106.2317         0.0000         0.0000         0.0000           -759.4992         0.0000      -759.4992      -759.4992         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose331_Cluster39/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -527.9919       -58.0755         0.0000         0.0000         0.0000           -586.0674         0.0000      -586.0674      -586.0674         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose214_Cluster93/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -459.0047       -78.7773         0.0000         0.0000         0.0000           -537.7821         0.0000      -537.7821      -537.7821         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose855_Cluster80/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -576.9129       -88.1925         0.0000         0.0000         0.0000           -665.1054         0.0000      -665.1054      -665.1054         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose44_Cluster22/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -730.6512       -75.4369         0.0000         0.0000         0.0000           -806.0881         0.0000      -806.0881      -806.0881         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose167_Cluster37/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -795.8536       -90.3192         0.0000         0.0000         0.0000           -886.1727         0.0000      -886.1727      -886.1727         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose11_Cluster38/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -839.1685       -94.6006         0.0000         0.0000         0.0000           -933.7690         0.0000      -933.7690      -933.7690         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose59_Cluster59/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -490.6676       -70.9535         0.0000         0.0000         0.0000           -561.6211         0.0000      -561.6211      -561.6211         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose21_Cluster57/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -670.5926       -69.8983         0.0000         0.0000         0.0000           -740.4910         0.0000      -740.4910      -740.4910         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose72_Cluster72/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -561.9975      -104.6593         0.0000         0.0000         0.0000           -666.6567         0.0000      -666.6567      -666.6567         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose114_Cluster23/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -495.1086       -91.3352         0.0000         0.0000         0.0000           -586.4438         0.0000      -586.4438      -586.4438         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose393_Cluster46/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -715.5039       -80.9305         0.0000         0.0000         0.0000           -796.4344         0.0000      -796.4344      -796.4344         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose348_Cluster85/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -884.2915       -76.3503         0.0000         0.0000         0.0000           -960.6418         0.0000      -960.6418      -960.6418         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose265_Cluster69/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -663.8446       -83.3281         0.0000         0.0000         0.0000           -747.1727         0.0000      -747.1727      -747.1727         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/8G5/Pose1559_Cluster100/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -474.4828       -61.0502         0.0000         0.0000         0.0000           -535.5331         0.0000      -535.5331      -535.5331         0.0000
