PoseNum_ClusterNum     ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose10_Cluster45/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -560.6426       -88.9091         0.0000         0.0000         0.0000           -649.5516         0.0000      -649.5516      -649.5516         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose449_Cluster69/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -627.2342      -105.0186         0.0000         0.0000         0.0000           -732.2528         0.0000      -732.2528      -732.2528         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose35_Cluster41/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -672.1506       -82.1631         0.0000         0.0000         0.0000           -754.3137         0.0000      -754.3137      -754.3137         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose740_Cluster43/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -538.5877      -110.4334         0.0000         0.0000         0.0000           -649.0211         0.0000      -649.0211      -649.0211         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose75_Cluster29/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1207.5566      -109.0686         0.0000         0.0000         0.0000          -1316.6252         0.0000     -1316.6252     -1316.6252         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose105_Cluster8/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -338.6263       -59.3183         0.0000         0.0000         0.0000           -397.9447         0.0000      -397.9447      -397.9447         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose245_Cluster87/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -516.8895       -68.9150         0.0000         0.0000         0.0000           -585.8045         0.0000      -585.8045      -585.8045         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose49_Cluster51/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -666.5180       -80.5623         0.0000         0.0000         0.0000           -747.0803         0.0000      -747.0803      -747.0803         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose16_Cluster63/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -569.3264       -84.8742         0.0000         0.0000         0.0000           -654.2007         0.0000      -654.2007      -654.2007         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose243_Cluster11/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -618.7321       -98.3240         0.0000         0.0000         0.0000           -717.0561         0.0000      -717.0561      -717.0561         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose374_Cluster65/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -788.0951       -86.0588         0.0000         0.0000         0.0000           -874.1539         0.0000      -874.1539      -874.1539         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose204_Cluster46/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -947.1791       -98.3852         0.0000         0.0000         0.0000          -1045.5643         0.0000     -1045.5643     -1045.5643         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose1084_Cluster55/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -592.5599       -86.0351         0.0000         0.0000         0.0000           -678.5949         0.0000      -678.5949      -678.5949         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose261_Cluster3/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -684.1772      -100.4147         0.0000         0.0000         0.0000           -784.5919         0.0000      -784.5919      -784.5919         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose130_Cluster94/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -802.2866       -81.5300         0.0000         0.0000         0.0000           -883.8166         0.0000      -883.8166      -883.8166         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose588_Cluster70/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -653.7602       -98.8558         0.0000         0.0000         0.0000           -752.6160         0.0000      -752.6160      -752.6160         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose624_Cluster100/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1127.6515       -99.8536         0.0000         0.0000         0.0000          -1227.5051         0.0000     -1227.5051     -1227.5051         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose421_Cluster1/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -536.4536       -95.0940         0.0000         0.0000         0.0000           -631.5476         0.0000      -631.5476      -631.5476         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose97_Cluster17/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -626.1284       -71.8032         0.0000         0.0000         0.0000           -697.9316         0.0000      -697.9316      -697.9316         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose155_Cluster40/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -600.3247       -96.6575         0.0000         0.0000         0.0000           -696.9823         0.0000      -696.9823      -696.9823         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose77_Cluster38/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1135.7172       -52.9143         0.0000         0.0000         0.0000          -1188.6315         0.0000     -1188.6315     -1188.6315         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose8_Cluster64/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -515.5042       -79.3667         0.0000         0.0000         0.0000           -594.8710         0.0000      -594.8710      -594.8710         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose176_Cluster95/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -539.9078       -88.8537         0.0000         0.0000         0.0000           -628.7615         0.0000      -628.7615      -628.7615         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose364_Cluster89/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -614.5245       -92.7661         0.0000         0.0000         0.0000           -707.2906         0.0000      -707.2906      -707.2906         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose570_Cluster66/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -419.8218       -98.5105         0.0000         0.0000         0.0000           -518.3324         0.0000      -518.3324      -518.3324         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose138_Cluster83/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -837.7257       -76.2197         0.0000         0.0000         0.0000           -913.9454         0.0000      -913.9454      -913.9454         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose265_Cluster39/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -567.5410      -117.8489         0.0000         0.0000         0.0000           -685.3898         0.0000      -685.3898      -685.3898         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose234_Cluster96/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -368.0413       -63.7585         0.0000         0.0000         0.0000           -431.7998         0.0000      -431.7998      -431.7998         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose249_Cluster68/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -673.4450       -73.3228         0.0000         0.0000         0.0000           -746.7678         0.0000      -746.7678      -746.7678         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose102_Cluster57/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -667.7282      -101.2394         0.0000         0.0000         0.0000           -768.9676         0.0000      -768.9676      -768.9676         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose471_Cluster99/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1130.4120      -108.7538         0.0000         0.0000         0.0000          -1239.1658         0.0000     -1239.1658     -1239.1658         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose553_Cluster34/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -667.8590      -104.7325         0.0000         0.0000         0.0000           -772.5915         0.0000      -772.5915      -772.5915         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose42_Cluster12/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -714.2702       -80.7195         0.0000         0.0000         0.0000           -794.9897         0.0000      -794.9897      -794.9897         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose820_Cluster86/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -910.8958       -72.5072         0.0000         0.0000         0.0000           -983.4031         0.0000      -983.4031      -983.4031         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose126_Cluster61/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -436.4920      -105.5983         0.0000         0.0000         0.0000           -542.0904         0.0000      -542.0904      -542.0904         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose23_Cluster25/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -917.9205      -102.0446         0.0000         0.0000         0.0000          -1019.9651         0.0000     -1019.9651     -1019.9651         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose485_Cluster33/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -536.3753       -53.0190         0.0000         0.0000         0.0000           -589.3943         0.0000      -589.3943      -589.3943         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose4_Cluster2001/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1045.3156      -100.0596         0.0000         0.0000         0.0000          -1145.3752         0.0000     -1145.3752     -1145.3752         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose223_Cluster73/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -468.5841       -73.4581         0.0000         0.0000         0.0000           -542.0422         0.0000      -542.0422      -542.0422         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose442_Cluster7/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -544.2963       -67.7588         0.0000         0.0000         0.0000           -612.0551         0.0000      -612.0551      -612.0551         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose40_Cluster53/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -698.9878       -56.6279         0.0000         0.0000         0.0000           -755.6158         0.0000      -755.6158      -755.6158         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose19_Cluster23/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -578.4123       -57.1209         0.0000         0.0000         0.0000           -635.5332         0.0000      -635.5332      -635.5332         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose118_Cluster36/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -789.5527       -90.7881         0.0000         0.0000         0.0000           -880.3408         0.0000      -880.3408      -880.3408         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose55_Cluster80/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -491.3894       -82.0604         0.0000         0.0000         0.0000           -573.4498         0.0000      -573.4498      -573.4498         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose617_Cluster44/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -653.0020       -85.2168         0.0000         0.0000         0.0000           -738.2188         0.0000      -738.2188      -738.2188         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose244_Cluster71/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -493.9780       -68.8921         0.0000         0.0000         0.0000           -562.8701         0.0000      -562.8701      -562.8701         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose464_Cluster98/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -596.2013      -100.0443         0.0000         0.0000         0.0000           -696.2456         0.0000      -696.2456      -696.2456         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose219_Cluster15/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1104.5124       -75.0696         0.0000         0.0000         0.0000          -1179.5821         0.0000     -1179.5821     -1179.5821         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose91_Cluster42/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1185.9935       -51.7767         0.0000         0.0000         0.0000          -1237.7702         0.0000     -1237.7702     -1237.7702         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose224_Cluster52/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -636.0573       -86.3715         0.0000         0.0000         0.0000           -722.4288         0.0000      -722.4288      -722.4288         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose3_Cluster14/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000          -1229.4970      -111.8388         0.0000         0.0000         0.0000          -1341.3358         0.0000     -1341.3358     -1341.3358         0.0000
/home/cshin11/Desktop/1E9_8G5_MayoClinic/Minimization/1E9/Pose212_Cluster47/pair_int.conf.log    ENERGY:       0         0.0000         0.0000         0.0000         0.0000           -602.6531       -64.4477         0.0000         0.0000         0.0000           -667.1008         0.0000      -667.1008      -667.1008         0.0000
